case,language,type,file,bertscore_model,bertscore_precision,bertscore_recall,bertscore_f1,bleurt,bleurt_source,device_bleurt,device_bertscore
medicine_4,english,delete,Case_4_Medicine_English_summary_delete_1.csv,xlm-roberta-base,0.9674133062362671,0.9657723903656006,0.9665921926498413,0.5513136982917786,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,english,delete,Case_4_Medicine_English_summary_delete_2.csv,xlm-roberta-base,0.952559769153595,0.9512205123901367,0.95188969373703,0.5513136982917786,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,english,delete,Case_4_Medicine_English_summary_delete_3.csv,xlm-roberta-base,0.942263662815094,0.9387390613555908,0.9404981136322021,0.1855689287185669,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,english,modify,Case_4_Medicine_English_summary_mod_1.csv,xlm-roberta-base,0.9813422560691833,0.9814736843109131,0.9814079403877258,0.8472322821617126,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,english,modify,Case_4_Medicine_English_summary_mod_2.csv,xlm-roberta-base,0.9677961468696594,0.9677256941795349,0.9677609205245972,-0.11050863564014435,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,english,modify,Case_4_Medicine_English_summary_mod_3.csv,xlm-roberta-base,0.9554009437561035,0.9557286500930786,0.9555647969245911,-0.11050863564014435,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,english,synonyms,Case_4_Medicine_English_summary_synonyms_1.csv,xlm-roberta-base,0.9787814617156982,0.9800173044204712,0.9793990254402161,0.2134743481874466,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,english,synonyms,Case_4_Medicine_English_summary_synonyms_2.csv,xlm-roberta-base,0.9717903733253479,0.9733273983001709,0.972558319568634,0.2134743481874466,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,english,synonyms,Case_4_Medicine_English_summary_synonyms_3.csv,xlm-roberta-base,0.9707920551300049,0.9723714590072632,0.9715811014175415,0.2134743481874466,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,english,original,Case_5_Medicine_English_summary.csv,xlm-roberta-base,1.0,1.0,1.0,0.8044698238372803,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,english,delete,Case_5_Medicine_English_summary_delete_1.csv,xlm-roberta-base,0.9646399021148682,0.9665607213973999,0.9655993580818176,0.37750130891799927,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,english,delete,Case_5_Medicine_English_summary_delete_2.csv,xlm-roberta-base,0.9571094512939453,0.9464243650436401,0.9517369270324707,0.37750130891799927,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,english,delete,Case_5_Medicine_English_summary_delete_3.csv,xlm-roberta-base,0.9474310874938965,0.9227385520935059,0.9349218606948853,0.37750130891799927,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,english,modify,Case_5_Medicine_English_mod_1.csv,xlm-roberta-base,0.9813860058784485,0.9816932678222656,0.9815396666526794,0.3320627212524414,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,english,modify,Case_5_Medicine_English_mod_2.csv,xlm-roberta-base,0.9781852960586548,0.9786837100982666,0.9784344434738159,0.3320627212524414,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,english,modify,Case_5_Medicine_English_mod_3.csv,xlm-roberta-base,0.9670931100845337,0.9677320718765259,0.967412531375885,0.3320627212524414,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,english,synonyms,Case_5_Medicine_English_summary_synonyms_1.csv,xlm-roberta-base,0.9804540872573853,0.9815994501113892,0.9810264110565186,0.4243093430995941,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,english,synonyms,Case_5_Medicine_English_summary_synonyms_2.csv,xlm-roberta-base,0.9670913815498352,0.9701206684112549,0.9686036705970764,0.4243093430995941,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,english,synonyms,Case_5_Medicine_English_summary_synonyms_3.csv,xlm-roberta-base,0.964074969291687,0.9675579071044922,0.9658133387565613,0.4243093430995941,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,english,original,Case_2_Medicine_English_summary.csv,xlm-roberta-base,1.0,1.0,1.0,0.71266770362854,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,english,delete,Case_2_Medicine_English_summary_delete_1.csv,xlm-roberta-base,0.9653011560440063,0.9646658897399902,0.9649834632873535,0.14888834953308105,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,english,delete,Case_2_Medicine_English_summary_delete_2.csv,xlm-roberta-base,0.9478408098220825,0.9483407735824585,0.9480907320976257,0.14888834953308105,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,english,delete,Case_2_Medicine_English_summary_delete_3.csv,xlm-roberta-base,0.9269503951072693,0.9221105575561523,0.9245241284370422,0.14888834953308105,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,english,modify,Case_2_Medicine_English_summary_mod_1.csv,xlm-roberta-base,0.9848682880401611,0.9839073419570923,0.9843875765800476,0.35513949394226074,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,english,modify,Case_2_Medicine_English_summary_mod_2.csv,xlm-roberta-base,0.9633845090866089,0.9654783606529236,0.9644303321838379,0.4361416697502136,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,english,modify,Case_2_Medicine_English_summary_mod_3.csv,xlm-roberta-base,0.8995161652565002,0.8984638452529907,0.8989896774291992,-0.20032022893428802,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,english,synonyms,Case_2_Medicine_English_summary_synonyms_1.csv,xlm-roberta-base,0.9803677201271057,0.9799832105636597,0.9801753759384155,0.112306147813797,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,english,synonyms,Case_2_Medicine_English_summary_synonyms_2.csv,xlm-roberta-base,0.9747529029846191,0.9747273921966553,0.9747401475906372,0.112306147813797,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,english,synonyms,Case_2_Medicine_English_summary_synonyms_3.csv,xlm-roberta-base,0.9747529029846191,0.9747273921966553,0.9747401475906372,0.112306147813797,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,english,original,Case_1_Medicine_English_summary.csv,xlm-roberta-base,1.0,1.0,1.0,0.8308435678482056,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,english,delete,Case_1_Medicine_English_summary_delete_1.csv,xlm-roberta-base,0.9719319939613342,0.9625297784805298,0.9672080278396606,0.25639718770980835,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,english,delete,Case_1_Medicine_English_summary_delete_2.csv,xlm-roberta-base,0.9646258354187012,0.9358880519866943,0.9500396847724915,0.25639718770980835,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,english,delete,Case_1_Medicine_English_summary_delete_3.csv,xlm-roberta-base,0.9500457048416138,0.9082347750663757,0.9286699295043945,0.04653218016028404,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,english,modify,Case_1_Medicine_English_summary_mod_1.csv,xlm-roberta-base,0.978839635848999,0.970248818397522,0.9745252728462219,0.7864758968353271,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,english,modify,Case_1_Medicine_English_summary_mod_2.csv,xlm-roberta-base,0.9530510902404785,0.953515887260437,0.953283429145813,0.3231198787689209,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,english,modify,Case_1_Medicine_English_summary_mod_3.csv,xlm-roberta-base,0.9236651659011841,0.9258025288581848,0.9247326254844666,0.2852703928947449,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,english,synonyms,Case_1_Medicine_English_summary_synonyms_1.csv,xlm-roberta-base,0.9774752855300903,0.981977641582489,0.9797213673591614,0.43244948983192444,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,english,synonyms,Case_1_Medicine_English_summary_synonyms_2.csv,xlm-roberta-base,0.9669550657272339,0.9726478457450867,0.9697931408882141,0.3041645288467407,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,english,synonyms,Case_1_Medicine_English_summary_synonyms_3.csv,xlm-roberta-base,0.9688880443572998,0.9753885865211487,0.9721274375915527,0.3041645288467407,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,finnish,original,Case_3_Medicine_Finnish_summary.csv,xlm-roberta-base,1.0,1.0,1.0,0.8785220980644226,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,finnish,delete,Case_3_Medicine_Finnish_delete_1.csv,xlm-roberta-base,0.961391270160675,0.9586091637611389,0.9599981904029846,0.8785220980644226,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,finnish,delete,Case_3_Medicine_Finnish_delete_2.csv,xlm-roberta-base,0.927936315536499,0.9228833913803101,0.9254029393196106,0.8785220980644226,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,finnish,delete,Case_3_Medicine_Finnish_delete_3.csv,xlm-roberta-base,0.9275215864181519,0.9207226037979126,0.9241095781326294,0.8785220980644226,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,finnish,modify,Case_3_Medicine_Finnish_summary_mod_1.csv,xlm-roberta-base,0.9698411822319031,0.9629892110824585,0.966403067111969,0.8785220980644226,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,finnish,modify,Case_3_Medicine_Finnish_summary_mod_2.csv,xlm-roberta-base,0.9708802103996277,0.9654753804206848,0.9681702256202698,0.9186996817588806,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,finnish,modify,Case_3_Medicine_Finnish_summary_mod_3.csv,xlm-roberta-base,0.9707518815994263,0.9690311551094055,0.9698907136917114,0.9186996817588806,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,finnish,synonyms,Case_3_Medicine_Finnish_summary_synonyms_1.csv,xlm-roberta-base,0.9942739009857178,0.9937708377838135,0.9940223097801208,0.5788859724998474,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,finnish,synonyms,Case_3_Medicine_Finnish_summary_synonyms_2.csv,xlm-roberta-base,0.9836722612380981,0.9844509363174438,0.9840614199638367,0.5788859724998474,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,finnish,synonyms,Case_3_Medicine_Finnish_summary_synonyms_3.csv,xlm-roberta-base,0.9800176024436951,0.980576753616333,0.9802970886230469,0.5788859724998474,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,finnish,original,Case_4_Medicine_Finnish_summary.csv,xlm-roberta-base,1.0,1.0,1.0,0.9007101655006409,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,finnish,delete,Case_4_Medicine_Finnish_summary_delete_1.csv,xlm-roberta-base,0.9656938314437866,0.9646553993225098,0.9651743173599243,0.3565073609352112,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,finnish,delete,Case_4_Medicine_Finnish_summary_delete_2.csv,xlm-roberta-base,0.9555584192276001,0.9546582698822021,0.955108106136322,0.3565073609352112,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,finnish,delete,Case_4_Medicine_Finnish_summary_delete_3.csv,xlm-roberta-base,0.9459810256958008,0.944798469543457,0.9453893303871155,0.5593728423118591,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,finnish,modify,Case_4_Medicine_Finnish_summary_mod_1.csv,xlm-roberta-base,0.9844971895217896,0.9850255250930786,0.9847612977027893,0.8421578407287598,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,finnish,modify,Case_4_Medicine_Finnish_summary_mod_2.csv,xlm-roberta-base,0.9658045172691345,0.9664816856384277,0.9661429524421692,0.7390203475952148,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,finnish,modify,Case_4_Medicine_Finnish_summary_mod_3.csv,xlm-roberta-base,0.9576170444488525,0.958426833152771,0.9580217599868774,0.8421578407287598,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,finnish,synonyms,Case_4_Medicine_Finnish_summary_synonyms_1.csv,xlm-roberta-base,0.9825781583786011,0.9831193089485168,0.9828486442565918,0.49055415391921997,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,finnish,synonyms,Case_4_Medicine_Finnish_summary_synonyms_2.csv,xlm-roberta-base,0.9807783365249634,0.9815676808357239,0.9811728000640869,0.49055415391921997,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,finnish,synonyms,Case_4_Medicine_Finnish_summary_synonyms_3.csv,xlm-roberta-base,0.9772642254829407,0.9783846735954285,0.9778241515159607,0.49055415391921997,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,finnish,original,Case_5_Medicine_Finnish_summary.csv,xlm-roberta-base,1.0,1.0,1.0,0.5202093720436096,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,finnish,delete,Case_5_Medicine_Finnish_summary_delete_1.csv,xlm-roberta-base,0.9698960185050964,0.9671692848205566,0.9685307145118713,0.5202093720436096,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,finnish,delete,Case_5_Medicine_Finnish_summary_delete_2.csv,xlm-roberta-base,0.9554286599159241,0.9518290162086487,0.9536254405975342,0.5202093720436096,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,finnish,delete,Case_5_Medicine_Finnish_summary_delete_3.csv,xlm-roberta-base,0.9383751153945923,0.9244470596313477,0.931359052658081,0.5202093720436096,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,finnish,modify,Case_5_Medicine_Finnish_summary_mod_1.csv,xlm-roberta-base,0.9783270359039307,0.9789862632751465,0.978656530380249,0.5202093720436096,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,finnish,modify,Case_5_Medicine_Finnish_summary_mod_2.csv,xlm-roberta-base,0.9735164046287537,0.9753985404968262,0.9744565486907959,0.921259880065918,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,finnish,modify,Case_5_Medicine_Finnish_summary_mod_3.csv,xlm-roberta-base,0.9656410217285156,0.9691473245620728,0.9673910140991211,0.921259880065918,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,finnish,synonyms,Case_5_Medicine_Finnish_summary_synonyms_1.csv,xlm-roberta-base,0.9906883239746094,0.9910263419151306,0.9908573031425476,0.38137391209602356,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,finnish,synonyms,Case_5_Medicine_Finnish_summary_synonyms_2.csv,xlm-roberta-base,0.9758570194244385,0.9779080152511597,0.9768814444541931,0.38137391209602356,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,finnish,synonyms,Case_5_Medicine_Finnish_summary_synonyms_3.csv,xlm-roberta-base,0.972468376159668,0.9747495651245117,0.97360759973526,0.38137391209602356,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,finnish,original,Case_2_Medicine_Finnish_summary.csv,xlm-roberta-base,1.0,1.0,1.0,0.8422781825065613,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,finnish,delete,Case_2_Medicine_Finnish_summary_delete_1.csv,xlm-roberta-base,0.972408652305603,0.9702504873275757,0.9713283777236938,0.4229426085948944,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,finnish,delete,Case_2_Medicine_Finnish_summary_delete_2.csv,xlm-roberta-base,0.9466875791549683,0.9435674548149109,0.9451249837875366,0.4229426085948944,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,finnish,delete,Case_2_Medicine_Finnish_summary_delete_3.csv,xlm-roberta-base,0.9146760106086731,0.9133765697479248,0.9140258431434631,0.4229426085948944,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,finnish,modify,Case_2_Medicine_Finnish_summary_mod_1.csv,xlm-roberta-base,0.9729747176170349,0.9740557670593262,0.9735149145126343,0.42813464999198914,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,finnish,modify,Case_2_Medicine_Finnish_summary_mod_2.csv,xlm-roberta-base,0.9466471672058105,0.9423412084579468,0.9444893002510071,0.42813464999198914,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,finnish,modify,Case_2_Medicine_Finnish_summary_mod_3.csv,xlm-roberta-base,0.9059223532676697,0.9058214426040649,0.9058719277381897,0.3337361216545105,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,finnish,synonyms,Case_2_Medicine_Finnish_summary_synonyms_1.csv,xlm-roberta-base,0.9860241413116455,0.9859429001808167,0.9859835505485535,0.238885760307312,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,finnish,synonyms,Case_2_Medicine_Finnish_summary_synonyms_2.csv,xlm-roberta-base,0.9772767424583435,0.9781866669654846,0.977731466293335,0.238885760307312,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,finnish,synonyms,Case_2_Medicine_Finnish_summary_synonyms_3.csv,xlm-roberta-base,0.9772767424583435,0.9781866669654846,0.977731466293335,0.238885760307312,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,finnish,original,Case_1_Medicine_Finnish_summary.csv,xlm-roberta-base,1.0,1.0,1.0,0.9141250252723694,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,finnish,delete,Case_1_Medicine_Finnish_summary_delete_1.csv,xlm-roberta-base,0.9748854637145996,0.9665498733520508,0.9706997275352478,0.9141250252723694,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,finnish,delete,Case_1_Medicine_Finnish_summary_delete_2.csv,xlm-roberta-base,0.965807318687439,0.9414324164390564,0.953464150428772,0.9141250252723694,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,finnish,delete,Case_1_Medicine_Finnish_summary_delete_3.csv,xlm-roberta-base,0.9488650560379028,0.9113397002220154,0.9297239184379578,0.9141250252723694,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,finnish,modify,Case_1_Medicine_Finnish_summary_mod_1.csv,xlm-roberta-base,0.9742093086242676,0.9628830552101135,0.9685130715370178,0.7904665470123291,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,finnish,modify,Case_1_Medicine_Finnish_summary_mod_2.csv,xlm-roberta-base,0.9556561708450317,0.9548391699790955,0.9552475214004517,0.7904665470123291,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,finnish,modify,Case_1_Medicine_Finnish_summary_mod_3.csv,xlm-roberta-base,0.9179764986038208,0.9300405383110046,0.9239691495895386,0.7738329768180847,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,finnish,synonyms,Case_1_Medicine_Finnish_summary_synonyms_1.csv,xlm-roberta-base,0.9792625904083252,0.9823738932609558,0.9808157086372375,0.6996181607246399,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,finnish,synonyms,Case_1_Medicine_Finnish_summary_synonyms_2.csv,xlm-roberta-base,0.9786485433578491,0.9813172817230225,0.9799810647964478,0.6996181607246399,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,finnish,synonyms,Case_1_Medicine_Finnish_summary_synonyms_3.csv,xlm-roberta-base,0.9697118997573853,0.9726549983024597,0.9711812138557434,0.6996181607246399,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,swedish,original,Case_3_Medicine_Swedish_summary.csv,xlm-roberta-base,1.0,1.0,1.0,0.9066013693809509,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,swedish,delete,Case_3_Medicine_Swedish_summary_delete_1.csv,xlm-roberta-base,0.9556655883789062,0.9542790651321411,0.9549718499183655,0.6037936806678772,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,swedish,delete,Case_3_Medicine_Swedish_summary_delete_2.csv,xlm-roberta-base,0.9522740244865417,0.9474287629127502,0.9498451948165894,0.25382113456726074,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,swedish,delete,Case_3_Medicine_Swedish_summary_delete_3.csv,xlm-roberta-base,0.9517092108726501,0.9431281089782715,0.9473991990089417,0.25382113456726074,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,swedish,modify,Case_3_Medicine_Swedish_summary_mod_1.csv,xlm-roberta-base,0.9869279861450195,0.9838086366653442,0.9853658676147461,1.0236389636993408,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,swedish,modify,Case_3_Medicine_Swedish_summary_mod_2.csv,xlm-roberta-base,0.9740091562271118,0.9726749062538147,0.9733415246009827,1.0236389636993408,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,swedish,modify,Case_3_Medicine_Swedish_summary_mod_3.csv,xlm-roberta-base,0.9633093476295471,0.9630937576293945,0.9632015824317932,1.0236389636993408,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,swedish,synonyms,Case_3_Medicine_Swedish_summary_synonyms_1.csv,xlm-roberta-base,0.9842226505279541,0.9833637475967407,0.9837930202484131,0.47107040882110596,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,swedish,synonyms,Case_3_Medicine_Swedish_summary_synonyms_2.csv,xlm-roberta-base,0.9873011112213135,0.9874458312988281,0.9873734712600708,0.47107040882110596,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_3,swedish,synonyms,Case_3_Medicine_Swedish_summary_synonyms_3.csv,xlm-roberta-base,0.9796456694602966,0.9796696901321411,0.9796577095985413,0.47107040882110596,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,swedish,original,Case_4_Medicine_Swedish_summary.csv,xlm-roberta-base,1.0,1.0,1.0,0.8600772023200989,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,swedish,delete,Case_4_Medicine_Swedish_summary_delete_1.csv,xlm-roberta-base,0.9662327766418457,0.9659078121185303,0.966070294380188,0.5275261998176575,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,swedish,delete,Case_4_Medicine_Swedish_summary_delete_2.csv,xlm-roberta-base,0.9514056444168091,0.9530373811721802,0.9522208571434021,0.5275261998176575,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,swedish,delete,Case_4_Medicine_Swedish_summary_delete_3.csv,xlm-roberta-base,0.9355402588844299,0.9371609687805176,0.9363499879837036,0.036964934319257736,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,swedish,modify,Case_4_Medicine_Swedish_summary_mod_1.csv,xlm-roberta-base,0.9833247661590576,0.9846282005310059,0.9839760065078735,0.6433338522911072,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,swedish,modify,Case_4_Medicine_Swedish_summary_mod_2.csv,xlm-roberta-base,0.9698165059089661,0.9731352925300598,0.9714730381965637,0.3799491226673126,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,swedish,modify,Case_4_Medicine_Swedish_summary_mod_3.csv,xlm-roberta-base,0.9550800323486328,0.958173394203186,0.9566242098808289,0.440038800239563,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,swedish,synonyms,Case_4_Medicine_Swedish_summary_synonyms_1.csv,xlm-roberta-base,0.9517666697502136,0.9527368545532227,0.9522514939308167,-0.33255165815353394,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,swedish,synonyms,Case_4_Medicine_Swedish_summary_synonyms_2.csv,xlm-roberta-base,0.949458658695221,0.9504083395004272,0.9499332308769226,-0.33255165815353394,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_4,swedish,synonyms,Case_4_Medicine_Swedish_summary_synonyms_3.csv,xlm-roberta-base,0.9472042322158813,0.9478034973144531,0.9475038051605225,-0.33255165815353394,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
